recnum,fc_num,contact_date,sex,race,age,build,hair_style,complexion,ethnicity,otherclothing
100058567,F190041435,2019-01-01 00:00:00.0,Male,White,34,Small,Long,Fair,Unknown,"BLK HAT, PLAID SCARF,BROWN JACKET, BLUE/WHITE JACKET,BLK/ORANGE SWEATSHIRT,GRAY HOODY,BLUE JEANS, BLK/WHITE SNEAKERS."
100058537,F190041421,2019-01-01 00:00:00.0,Male,White,25,Medium,,,Not of Hispanic Origin,
100058581,F190041434,2019-01-01 00:00:00.0,Male,Black,20,Thin,,,,
100058578,F190041434,2019-01-01 00:00:00.0,Male,Unknown,22,,,,,BLUE PUMA HOODIE / BLUE PUMA SWEATPANTS
100058579,F190041434,2019-01-01 00:00:00.0,Male,Black,20,,,,,"BLACK HOODIE, DARK BLUE JEANS, BLACK SHOES"
100058580,F190041434,2019-01-01 00:00:00.0,Male,Black,20,,,,,
100058536,F190041420,2019-01-01 01:22:00.0,Male,Black,28,Heavy,Short,Light Brown,Hispanic Origin,"INACTIVE GANG MEMBER (DDP)
PRIOR DRUG CHARGES (PWID/POSS D)"
100058892,F190041422,2019-01-01 09:50:00.0,Male,White,28,Thin,,Light,Not of Hispanic Origin,
100058539,F190041426,2019-01-01 11:20:00.0,Male,White,28,Medium,,,,BLUE HOODED SWEATSHIRT
100058542,F190041425,2019-01-01 11:00:00.0,Male,Black,59,Thin,,Dark,Not of Hispanic Origin,
100058540,F190041428,2019-01-01 09:30:00.0,Male,Black,35,Medium,Short,Medium Brown,Not of Hispanic Origin,"BLACK JACKET, BLACK/RED STRIPED SHIRT, KHAKI PANTS"
100058541,F190041428,2019-01-01 09:30:00.0,Male,Black,35,,,,Not of Hispanic Origin,
100058545,F190041423,2019-01-01 09:30:00.0,Male,Unknown,22,,,,,
100058893,F190041422,2019-01-01 09:50:00.0,Male,Black,24,Medium,Short,,Hispanic Origin,
100058561,F190041433,2019-01-01 17:50:00.0,Male,White,23,Small,Short,Light Brown,Hispanic Origin,PRIOR DRUG CHARGES (DIST/PWID/POSS D)
100058569,F190041436,2019-01-01 21:25:00.0,Male,Black,22,Heavy,,Medium,,
100058559,F190041432,2019-01-01 18:30:00.0,Male,Black,53,Medium,,Dark Brown,Not of Hispanic Origin,
100058570,F190041436,2019-01-01 21:25:00.0,Female,Black,23,,,,,
100058560,F190041432,2019-01-01 18:30:00.0,Male,Black,53,Stocky,,Medium,Not of Hispanic Origin,
100058854,F190041633,2019-01-02 00:00:00.0,Male,Black,37,Medium,,,,
100058582,F190041441,2019-01-02 00:00:00.0,Male,Black,21,Thin,,Dark,Not of Hispanic Origin,"ADDRESS ON ID IS 705 RIVER ST #321, HYDE PARK"
100058568,F190041436,2019-01-01 21:25:00.0,Male,Black,21,Stocky,,Medium,Hispanic Origin,
100058566,F190041430,2019-01-01 14:30:00.0,Male,White,30,Medium,Straight,Medium,Not of Hispanic Origin,"SHOULDER LENGHT HAIR, BLACK JACKET W HOODIE, DARK BLUE SHIRT, BLACK JEANS, BLACK SNEAKERS, BLACK BACKPACK"
100058577,F190041438,2019-01-02 00:00:00.0,Male,Black,35,,,,Not of Hispanic Origin,"BRAIDS, BLACK HOODIE, BLUE JEANS"
100058543,F190041431,2019-01-01 19:00:00.0,Male,Black,23,,,,,
100058572,F190041437,2019-01-01 21:56:00.0,Male,Black,17,,,,,
100058546,F190041429,2019-01-01 15:30:00.0,Male,Black,20,,,,Not of Hispanic Origin,"BLUE HOODIE, BLACK JACKET YELLOW BEANIE, JEANS, BLACK SNEAKERS"
100058573,F190041437,2019-01-01 21:56:00.0,Male,White,18,,,,,
100058571,F190041437,2019-01-01 21:56:00.0,Male,White,17,,,,Not of Hispanic Origin,
100058583,F190041441,2019-01-02 00:00:00.0,Male,Black,38,,,,,
100058607,F190041450,2019-01-02 21:16:00.0,Male,Black,23,Small,,Dark Brown,Not of Hispanic Origin,
100058665,F190041448,2019-01-02 17:32:00.0,Male,Black,52,Medium,,Medium Brown,Not of Hispanic Origin,"BLACK WINTER JACKET PARKA, DARK COLORED PANTS."
100058604,F190041449,2019-01-02 18:35:00.0,Male,Black,27,Medium,,Medium Brown,,
100058666,F190041448,2019-01-02 17:32:00.0,Male,White,51,Muscular,Short,Medium,,"BLACK KNIT HAT, TAN JACKET, BLUE PANTS."
100058592,F190041444,2019-01-02 10:45:00.0,Female,White,18,Thin,,Light Brown,Unknown,
100058614,F190041464,2019-01-02 23:00:00.0,Male,Black,16,Stocky,,Dark,Not of Hispanic Origin,
100058597,F190041447,2019-01-02 16:54:00.0,Male,Black,34,Medium,,,Unknown,
100058613,F190041464,2019-01-02 23:00:00.0,Male,Black,17,Thin,,Medium,Not of Hispanic Origin,
100058603,F190041445,2019-01-02 00:00:00.0,Male,White,25,Muscular,Short,,Hispanic Origin,"RED T-SHIRT, JEANS"
100058727,F190041459,2019-01-02 17:20:00.0,Male,White,39,Thin,Short,Medium,Unknown,"GRAY HOODIE, BLACK PANTS"
100058590,F190041442,2019-01-02 01:05:00.0,Female,Black,21,,,,Not of Hispanic Origin,
100058584,F190041440,2019-01-02 02:22:00.0,Male,Black,19,Stocky,,Brown,Not of Hispanic Origin,
100058692,F190041517,2019-01-02 13:30:00.0,Male,Native Hawaiian / Other Pacific Islander,16,Thin,,Light,Unknown,
100058594,F190041444,2019-01-02 10:45:00.0,Male,White,45,,,,Hispanic Origin,
100058624,F190041469,2019-01-02 22:25:00.0,Female,White,29,Thin,,Light,Not of Hispanic Origin,
100058623,F190041469,2019-01-02 22:25:00.0,Male,Black,40,,,,Not of Hispanic Origin,
100058606,F190041450,2019-01-02 21:16:00.0,Male,Black,23,,,,,
100058595,F190041444,2019-01-02 10:45:00.0,Male,White,32,Heavy,,Light,Hispanic Origin,
100058593,F190041444,2019-01-02 10:45:00.0,Female,White,22,,,,Unknown,
100058574,F190041439,2019-01-02 00:30:00.0,Male,Black,25,,,,Not of Hispanic Origin,
100058575,F190041439,2019-01-02 00:30:00.0,Male,Black,22,,,,,
100058585,F190041440,2019-01-02 02:22:00.0,Male,Black,23,,,,Not of Hispanic Origin,
100058586,F190041440,2019-01-02 02:22:00.0,Male,Black,25,,,Light Brown,,
100058587,F190041442,2019-01-02 01:05:00.0,Male,Black,32,,,,,"BLACK JACKET, BLACK PANTS, PLAIN RED HAT"
100058588,F190041442,2019-01-02 01:05:00.0,Female,Black,36,,,,,"GREEN CAMO JACKET, DARK JEANS"
100058589,F190041442,2019-01-02 01:05:00.0,Female,Black,26,,,,,
100058591,F190041442,2019-01-02 01:05:00.0,Female,Black,,,,,,
100058596,F190041446,2019-01-02 16:09:00.0,Male,Black,19,Thin,Short,Dark,Not of Hispanic Origin,"BLUE SNEAKERS, BLUE JEANS, BLACK JACKET"
100058605,F190041445,2019-01-02 00:00:00.0,Male,White,41,Thin,Curly,,Hispanic Origin,"BLACK HOODIE, BLUE JEANS, RED SNEAKERS"
100058629,F190041472,2019-01-02 21:30:00.0,Male,White,29,,,,Not of Hispanic Origin,
100058630,F190041472,2019-01-02 21:30:00.0,Female,White,21,,,,Unknown,
100058679,F190041443,2019-01-02 10:20:00.0,Female,White,30,,,,,"BLACK JACKET,BLACK PANTS,"
100058662,F190041461,2019-01-03 13:20:00.0,Male,Black,25,Medium,,Medium Brown,Not of Hispanic Origin,
100058634,F190041474,2019-01-03 21:50:00.0,Male,Black,18,Small,,Dark Brown,Not of Hispanic Origin,
100058646,F190041458,2019-01-03 00:00:00.0,Male,White,37,Thin,Short,Light,Not of Hispanic Origin,"BASEBALL CAP, GREY WAIST LENGTH WINTER COAT, BAGGY PANTS, BACK PACK"
100058633,F190041474,2019-01-03 21:50:00.0,Male,Black,18,Thin,,Medium Brown,Not of Hispanic Origin,
100058637,F190041475,2019-01-03 22:25:00.0,Male,Black,24,Heavy,,Medium Brown,Not of Hispanic Origin,
100058635,F190041475,2019-01-03 22:25:00.0,Male,Black,26,Medium,,Dark Brown,Not of Hispanic Origin,
100058661,F190041461,2019-01-03 13:20:00.0,Male,Black,22,Medium,,Light Brown,Not of Hispanic Origin,
100058645,F190041481,2019-01-04 02:37:00.0,Male,Black,34,Medium,,Dark Brown,Not of Hispanic Origin,
100058598,F190041451,2019-01-03 00:46:00.0,Male,White,33,Medium,,Light,Not of Hispanic Origin,"MAROON SWEATSHIRT, LIGHT BLUE HOSPITAL PANTS"
100058660,F190041457,2019-01-03 00:30:00.0,Male,Black,39,Medium,,Light,Hispanic Origin,
100058670,F190041487,2019-01-04 12:56:00.0,Male,Black,36,Muscular,,Medium Brown,Not of Hispanic Origin,"BLACK SUNGLASSES, MAROON HOODED SWEATSHIRT WITH THIN GOLD STRIPS, RIPPED LIGHT BLUE JEANS WITH BLACK LEGGINGS UNDERNEATH."
100058638,F190041475,2019-01-03 22:25:00.0,Male,Black,26,Small,,Dark,Not of Hispanic Origin,
100058748,F190041559,2019-01-03 20:30:00.0,Female,Asian,26,,,,,
100058667,F190041479,2019-01-03 22:06:00.0,Male,Black,60,Heavy,,Dark Brown,Not of Hispanic Origin,"BLUE HOODIE, BLUE JEANS"
100058652,F190041490,2019-01-04 09:37:00.0,Female,White,18,Thin,,Light Brown,Unknown,
100058728,F190041492,2019-01-03 21:10:00.0,Male,Black,16,Stocky,,Dark,Not of Hispanic Origin,"BLACK JACKET WITH FUR AROUND HOOD, SCREAM STYLE MASK, JEANS WITH RIPS, MOSTLY BLACK SNEAKERS-VERY LONG DREAD STYLE HAIR"
100058644,F190041477,2019-01-03 21:25:00.0,Female,Black,19,,,,Not of Hispanic Origin,
100058632,F190041473,2019-01-03 18:15:00.0,Male,Black,31,Thin,,,Not of Hispanic Origin,"BLACK HOODIE, BLACK AND YELLOW SNEAKERS"
100058631,F190041473,2019-01-03 18:15:00.0,Male,White,41,Thin,,Light,Hispanic Origin,BLACK JACKET
100058642,F190041477,2019-01-03 21:25:00.0,Male,Black,25,,,,Unknown,
100058636,F190041475,2019-01-03 22:25:00.0,Male,Black,25,Thin,,Medium,Not of Hispanic Origin,
100058755,F190041516,2019-01-03 19:39:00.0,Male,Black,30,Medium,,Dark Brown,Not of Hispanic Origin,
100058640,F190041476,2019-01-03 16:40:00.0,Male,Black,18,Thin,,Dark Brown,Not of Hispanic Origin,
100058601,F190041455,2019-01-03 02:50:00.0,Male,Black,29,Medium,,Brown,Not of Hispanic Origin,
100058647,F190041484,2019-01-04 09:57:00.0,Female,White,37,Medium,Short,Light,Not of Hispanic Origin,"BLACK PANTS, RED SWEATSHIRT, BLACK AND GRAY JACKET"
100058712,F190041486,2019-01-04 10:29:00.0,Female,Black,34,Medium,Curly,Light,Not of Hispanic Origin,"BLACK JACKET, BLACK T-SHIRT, BLACK PANTS, WHITE SNEAKERS"
100058674,F190041488,2019-01-04 10:25:00.0,Male,Black,38,Medium,,Medium Brown,Hispanic Origin,"BLACK JACKET, NAVY BLUE HOOD, BLUE JEANS, GRAY SNEAKERS"
100058663,F190041463,2019-01-03 08:40:00.0,Female,White,56,,,,Not of Hispanic Origin,
100058729,F190041492,2019-01-03 21:10:00.0,Male,Black,19,Small,,Dark,Not of Hispanic Origin,"BLACK JACKET, RED SNEAKERS WITH BLACK LACES, JEANS WITH RIPS, SWEATER WITH MULTIPLE COLORS ON HOOD, WHITE STRINGS"
100058639,F190041476,2019-01-03 16:40:00.0,Male,Black,19,,,,Not of Hispanic Origin,
100058609,F190041452,2019-01-03 02:51:00.0,Male,Unknown,23,Heavy,Long,,Unknown,"BLUE HOODIE, BLUE SWEAT PANTS"
100058612,F190041464,2019-01-02 23:00:00.0,Male,Black,18,Small,,Medium Brown,Not of Hispanic Origin,
100058611,F190041462,2019-01-03 14:00:00.0,Male,Black,34,Thin,,Brown,Not of Hispanic Origin,"DARK GRAY KNIT CAP, OLIVE GREEN/BLACK JACKET, BLACK JEANS W/ THIN RED STRIPE AND BLACK BOOTS"
100058671,F190041487,2019-01-04 12:56:00.0,Male,White,24,,,,Hispanic Origin,
100058615,F190041464,2019-01-02 23:00:00.0,Male,White,20,Small,,,Hispanic Origin,
100058610,F190041460,2019-01-03 14:00:00.0,Female,White,25,Medium,Curly,Medium,Hispanic Origin,"BLACK SWEATSHIRT, BLACK LEGGINGS"
100058664,F190041461,2019-01-03 13:20:00.0,Male,Black,22,Thin,,Black,Unknown,
100058651,F190041490,2019-01-04 09:37:00.0,Female,White,22,Medium,,,Hispanic Origin,
100058600,F190041455,2019-01-03 02:50:00.0,Male,Black,24,,,,,
100058650,F190041485,2019-01-04 10:15:00.0,Male,Black,48,Medium,Bald,Freckled,Hispanic Origin,"BLACK AND GRAY UNDER ARMOR BASEBALL HAT, BLUE PLAID SHIRT, BLACK JEANS, TAN POLO WORK BOOTS"
100058643,F190041477,2019-01-03 21:25:00.0,Male,Black,19,,,,,
100058602,F190041454,2019-01-03 00:00:00.0,Male,White,46,Stocky,Short,Light,Not of Hispanic Origin,GRAY UNDERPANTS
100058599,F190041453,2019-01-03 00:36:00.0,Male,Black,26,Average,Braids,Medium Brown,Not of Hispanic Origin,"DARK COLOR JACKET, BLUE JEANS"
100058608,F190041452,2019-01-03 02:51:00.0,Male,Unknown,24,,Braids,,Hispanic Origin,"DARK HOODIE, DARK SWEAT PANTS"
100058616,F190041465,2019-01-03 00:00:00.0,Male,White,35,Medium,,,Hispanic Origin,"BLACK/RED ""C"" BASEBALL HAT, BLK VEST, BLACK HOODED SWEATSHIRT, GRAY SWEATPANTS, RED ""AIR JORDAN"" SNEAKERS"
100058617,F190041465,2019-01-03 00:00:00.0,Male,White,34,Heavy,,,Hispanic Origin,"BLUE ""RED SOX"" BASEBALL HAT, BLACK ""BALACLAVA""(SKI TYPE MASK), BLUE ZIPPERED JACKET, BLUE JEANS, TAN ""TIMBERLAND"" BOOTS"
100058625,F190041470,2019-01-03 16:30:00.0,Female,Black,62,,,,,
100058626,F190041470,2019-01-03 16:30:00.0,Male,Black,60,,,,,
100058627,F190041470,2019-01-03 16:30:00.0,Male,Black,27,,,,,
100058628,F190041471,2019-01-03 17:15:00.0,Male,White,31,,,,,
100058668,F190041479,2019-01-03 22:06:00.0,Female,White,29,Thin,,Fair,Not of Hispanic Origin,"WHITE TSHIRT, RED PANTS"
100058669,F190041479,2019-01-03 22:06:00.0,Female,White,46,Average,,Fair,Not of Hispanic Origin,"RED SHIRT, BLACK PANTS"
100058641,F190041478,2019-01-03 20:37:00.0,Male,Black,34,,,,,
100058648,F190041483,2019-01-04 09:15:00.0,Male,White,33,,,,,
100058649,F190041482,2019-01-04 06:00:00.0,Male,Black,22,Medium,Short,Medium,Not of Hispanic Origin,"MAROON COAT, LIGHT BLUE T SHIRT, GRAY SWEATPANTS, LIGHT BLUE SNEAKERS"
100058653,F190041491,2019-01-04 14:00:00.0,Male,White,61,Heavy,,,Not of Hispanic Origin,
100058659,F190041457,2019-01-03 00:30:00.0,Male,Black,47,,,,Hispanic Origin,
100058686,F190041480,2019-01-04 03:30:00.0,Male,White,22,Small,Straight,Fair,Not of Hispanic Origin,"WHITE ADIDAS HOODED SWEATSHIRT, BLACK SKINNY JEANS, WHITE ADIDAS SNEAKERS"
100058698,F190041522,2019-01-04 00:00:00.0,Male,Unknown,,,,,,
100058708,F190041529,2019-01-04 14:42:00.0,Male,Black,60,Medium,Short,Dark Brown,Not of Hispanic Origin,"EYE PATCH, GRAY AND BLACK HOODED SWEATSHIRT, BLACK JACKET, BLACK RUNNING PANTS, BLACK SHOES"
100058709,F190041529,2019-01-04 14:42:00.0,Female,Black,53,Small,,,Not of Hispanic Origin,"GRAY SWEATSHIRT, GRAY T-SHIRT, BLUE JEANS, BLACK SNEAKERS"
100058710,F190041529,2019-01-04 14:42:00.0,Female,White,42,,,Fair,Not of Hispanic Origin,
100058711,F190041529,2019-01-04 14:42:00.0,Female,White,40,Thin,Curly,Light,Hispanic Origin,
100058897,F190041659,2019-01-03 00:00:00.0,Male,Black,21,Stocky,,,Hispanic Origin,"BLACK SHIRT,BLK PANTS, BLACK SHOES"
100058696,F190041521,2019-01-04 18:47:00.0,Male,Black,25,Small,,Dark Brown,,
100058795,F190041600,2019-01-07 11:45:00.0,Male,White,48,Small,,Light,,"BLACK SWEATSHIRT, BLUE SWEATPANTS, BLACK BOOTS"
100059139,F190041858,2019-01-07 00:00:00.0,Male,Black,19,Small,,Light Brown,,
100059009,F190041745,2019-01-07 11:45:00.0,Female,White,28,Thin,Long,Fair,Not of Hispanic Origin,"BLUE COAT, BLUE JEANS, BLACK SHOES"
100058724,F190041541,2019-01-04 18:26:00.0,Male,White,42,,,,,
100058722,F190041540,2019-01-04 22:20:00.0,Male,Black,34,Heavy,,Dark Brown,Not of Hispanic Origin,
100058800,F190041581,2019-01-07 14:30:00.0,Female,Black,32,Thin,,Dark Brown,Not of Hispanic Origin,
100058731,F190041493,2019-01-04 17:50:00.0,Male,Black,25,Medium,Braids,Medium,Unknown,"WHITE T-SHIRT, BLACK SWEATPANTS"
100058869,F190041557,2019-01-06 15:07:00.0,Male,Black,30,Medium,,Medium Brown,Not of Hispanic Origin,"BLACK/RED NORTHFACE WINTER HAT, BLACK ADIDAS JACKET, GREY SWEATSHIRT, BLUE JEANS, BLACK/WHITE NIKE SNEAKERS"
100058796,F190041555,2019-01-06 12:20:00.0,Male,Black,35,Medium,,Medium,,
100058732,F190041493,2019-01-04 17:50:00.0,Male,Black,47,Medium,,Medium Brown,Not of Hispanic Origin,"BLACK AND RED WITER COAT, BLACK PANTS"
100058716,F190041531,2019-01-05 10:39:00.0,Male,White,46,Medium,,,,
100058743,F190041550,2019-01-06 00:00:00.0,Male,Black,28,Medium,,Medium Brown,Not of Hispanic Origin,
100058691,F190041524,2019-01-05 01:55:00.0,Male,White,36,Thin,Receding / Thin,Light,Not of Hispanic Origin,"ROYAL BLUE HOODIE WITH YELLOW WRITING, BLUE JEANS"
100058750,F190041511,2019-01-04 18:40:00.0,Male,White,25,Heavy,,Medium,Hispanic Origin,
100058836,F190041549,2019-01-06 04:10:00.0,Male,Black,27,Medium,,Medium,Not of Hispanic Origin,"BLACK TOP, GREY SWEATPANTS, ALL BLACK SNEAKERS"
100058867,F190041611,2019-01-04 21:59:00.0,Male,Black,38,Medium,,Medium Brown,Not of Hispanic Origin,
100058819,F190041592,2019-01-06 21:33:00.0,Male,Black,30,Medium,,Dark Brown,Not of Hispanic Origin,
100058763,F190041562,2019-01-06 17:50:00.0,Male,White,47,Medium,,Medium,,"GREEN WINTER HAT, BROWN BUBBLE COAT, BLUE JEANS, BLACK AND WHITE SNEAKERS"
100058820,F190041593,2019-01-06 21:45:00.0,Male,Black,30,Small,,Light,Not of Hispanic Origin,
100058702,F190041523,2019-01-05 00:25:00.0,Male,Black,29,Medium,Short,Medium,Not of Hispanic Origin,"BLACK BASEBALL CAP, GRAY SWEATSHIRT, BLUE JEANS"
100058700,F190041523,2019-01-05 00:25:00.0,Male,Black,29,Heavy,Short,Dark Brown,Not of Hispanic Origin,"GRAY LONG SLEEVE T SHIRT, GREY PANTS"
100058703,F190041523,2019-01-05 00:25:00.0,Male,Black,28,Unknown,Short,Medium Brown,Not of Hispanic Origin,"GRAY SWEATSHIRT, BLUE JEANS"
100058676,F190041496,2019-01-04 16:50:00.0,Female,White,28,Medium,,Medium,Not of Hispanic Origin,
100058756,F190041518,2019-01-04 19:00:00.0,Male,Black,35,Medium,,Medium,Hispanic Origin,"RED, WHITE AND BLUE JACKET, DARK COLORED PANTS."
100058764,F190041553,2019-01-05 14:15:00.0,Male,Black,32,Medium,,Light,,
100058760,F190041558,2019-01-05 21:22:00.0,Male,Black,22,Muscular,,Medium Brown,Not of Hispanic Origin,
100058772,F190041568,2019-01-07 00:15:00.0,Male,Black,27,Medium,,Dark Brown,,
100058871,F190041577,2019-01-07 14:35:00.0,Male,Black,31,Small,,Medium Brown,Not of Hispanic Origin,
100058798,F190041560,2019-01-06 11:15:00.0,Male,Black,50,Medium,Short,Medium Brown,Not of Hispanic Origin,"BROWN SWEATSHIRT WITH HOODIE, BROWN SWEATPANTS, TAN BOOTS, GOLDEN JEWELRY - NECKLACE WITH CROSS, BRACELET, RING, STEEL NECKLACE WITH LARGE CROSS, THIN OUTLINE OF MOUSTACHE AND CHIN BEARD, ""RICKY"" TATTOO ON LEFT FOREARM"
100058739,F190041546,2019-01-06 01:23:00.0,Male,Black,41,Stocky,,Medium Brown,Not of Hispanic Origin,
100058730,F190041493,2019-01-04 17:50:00.0,Male,Black,46,Medium,,Medium Brown,Not of Hispanic Origin,"BLACK SKULLY, BLACK NORTH FACE, BLUE JEANS. BLACK, AND RED SNEAKERS"
100058868,F190041611,2019-01-04 21:59:00.0,Male,Black,39,Average,,Dark Brown,Unknown,
100058681,F190041497,2019-01-04 17:15:00.0,Male,White,43,Medium,,Light,,"BLACK JACKET BLUE JEANS,"
100058742,F190041542,2019-01-06 00:58:00.0,Male,Black,38,Medium,,,,
100058706,F190041528,2019-01-05 01:44:00.0,Male,Black,31,Medium,,Medium,Not of Hispanic Origin,
100058701,F190041523,2019-01-05 00:25:00.0,Male,Black,36,Medium,Short,Medium Brown,Not of Hispanic Origin,"BLUE JEANS, BLACK HOODED SWEATSHIRT"
100058689,F190041495,2019-01-04 17:03:00.0,Male,White,38,,,,,
100058754,F190041515,2019-01-04 18:19:00.0,Male,Black,37,Thin,,Dark,Not of Hispanic Origin,
100058777,F190041576,2019-01-07 08:15:00.0,Male,White,27,,,,Hispanic Origin,
100058753,F190041513,2019-01-04 18:40:00.0,Male,Black,17,,,Brown,Unknown,
100058680,F190041498,2019-01-04 17:10:00.0,Female,White,55,Thin,,Light,Not of Hispanic Origin,
100058838,F190041549,2019-01-06 04:10:00.0,Female,Black,26,,,,,"BLACK TOP, BLUE JEANS"
100058770,F190041569,2019-01-07 02:53:00.0,Male,Black,26,Medium,,Medium Brown,Not of Hispanic Origin,"BLACK JACKET, BLUE JEANS, NIKE SNEAKERS"
100058804,F190041564,2019-01-06 18:17:00.0,Male,Black,20,,,,,"BLACK JACKET, WHITE T SHIRT, BLUE JEANS, WHITE SNEAKERS"
100058873,F190041574,2019-01-07 13:45:00.0,Male,Unknown,21,Medium,,Light,Hispanic Origin,
100058762,F190041561,2019-01-06 16:40:00.0,Male,Black,21,,,,Unknown,
100058684,F190041500,2019-01-04 17:10:00.0,Female,White,41,Thin,,,Not of Hispanic Origin,
100058697,F190041521,2019-01-04 18:47:00.0,Male,Unknown,,Thin,,,,
100058837,F190041549,2019-01-06 04:10:00.0,Male,Black,20,,,,,"BLACK HOODY, BLACK SWEATPANTS, BLACK AND WHITE SNEAKERS"
100058704,F190041527,2019-01-05 02:51:00.0,Male,Black,26,Medium,,,,
100058803,F190041564,2019-01-06 18:17:00.0,Male,Black,23,Medium,,,,"BLACK JACKET, GRAY HOODED SWEATSHIRT, GRAY SWEATPANTS, BLACK AND BLUE SNEAKERS"
100058872,F190041574,2019-01-07 13:45:00.0,Male,White,23,Heavy,,Light,Hispanic Origin,
100059001,F190041756,2019-01-07 17:15:00.0,Male,White,28,Medium,Short,Light,Not of Hispanic Origin,"DARK COAT, BLACK PANTS, BLACK SUITCASE"
100058788,F190041588,2019-01-07 17:55:00.0,Female,Black,24,Medium,,Medium Brown,Not of Hispanic Origin,
100058718,F190041534,2019-01-05 12:33:00.0,Male,White,36,Thin,,,Not of Hispanic Origin,
100058771,F190041568,2019-01-07 00:15:00.0,Male,Black,30,Stocky,,Medium Brown,Not of Hispanic Origin,
100058765,F190041563,2019-01-06 18:30:00.0,Male,Black,37,,,,Unknown,"WHITE SWEATSHIRT, BLACK PANTS"
100058767,F190041565,2019-01-06 21:49:00.0,Male,White,22,Medium,,,Hispanic Origin,
100058683,F190041501,2019-01-04 17:10:00.0,Male,White,46,Average,,Pale,Not of Hispanic Origin,"GREY JACKET, BLUE JEANS"
100058677,F190041496,2019-01-04 16:50:00.0,Male,Black,56,Medium,,Dark,Not of Hispanic Origin,
100058747,F190041556,2019-01-06 11:57:00.0,Male,Black,22,Stocky,,Dark Brown,Not of Hispanic Origin,
100058768,F190041565,2019-01-06 21:49:00.0,Male,Black,24,Thin,,Brown,Hispanic Origin,
100058749,F190041512,2019-01-04 18:30:00.0,Male,Black,22,Thin,,Medium Brown,Unknown,
100058695,F190041521,2019-01-04 18:47:00.0,Male,Black,37,Medium,,Dark Brown,Not of Hispanic Origin,
100059140,F190041858,2019-01-07 00:00:00.0,Male,Black,23,Medium,,Light Brown,Hispanic Origin,
100058769,F190041567,2019-01-07 01:50:00.0,Male,Black,25,Muscular,,Dark,,WHITE SWEATSHIRT WHITE SWEATPANTS
100058870,F190041580,2019-01-07 14:51:00.0,Male,Black,23,Small,,Light Brown,Not of Hispanic Origin,"GREY HOODIE, GRAY SWEAT PANTS"
100058751,F190041513,2019-01-04 18:40:00.0,Male,Black,27,Stocky,,Dark,Unknown,
100058738,F190041543,2019-01-06 01:40:00.0,Male,White,30,,,,,BLACK SWEATSHIRT
100058766,F190041565,2019-01-06 21:49:00.0,Male,Unknown,25,,,,Unknown,
100058814,F190041578,2019-01-07 14:26:00.0,Male,Black,18,Medium,Short,Light Brown,Hispanic Origin,"BLACK JACKET, DARK PANTS."
100058717,F190041531,2019-01-05 10:39:00.0,Male,Black,54,,,,Not of Hispanic Origin,
100059007,F190041744,2019-01-07 12:30:00.0,Male,White,24,Thin,Short,Medium,Unknown,"BLUE HOODIE, BLUE JEANS, BLACK SNEAKERS"
100058693,F190041520,2019-01-04 17:33:00.0,Male,Unknown,19,Medium,,Light Brown,Hispanic Origin,
100058690,F190041502,2019-01-04 17:15:00.0,Female,White,40,Thin,,,Unknown,"JEANS,PUFFY JACKET"
100058774,F190041571,2019-01-07 09:30:00.0,Male,White,36,Muscular,,Light,Not of Hispanic Origin,
100058721,F190041539,2019-01-04 23:09:00.0,Male,Black,33,Heavy,Short,Brown,Not of Hispanic Origin,"GREEN CAMO HAT WITH TWO HOLES SO YOU CAN PULL IT DOWN AND ITS A SKI MASK, BLACK JACKET, GRAY UNDERSHIRT, LIGHT GRAY PANTS, BLACK SHOES, BLACK LACES"
100058672,F190041489,2019-01-04 14:45:00.0,Male,White,56,,,,Not of Hispanic Origin,"BLACK WINTER HAT, BLACK JACKET, BLUE JEANS, BLUE SNEAKERS"
100058707,F190041530,2019-01-05 09:30:00.0,Female,Black,24,Medium,,,Not of Hispanic Origin,"BLACK JACKET, WHITE SHIRT, BLUE JEANS, BLACK UMBRELLA"
100058761,F190041533,2019-01-05 01:15:00.0,Female,Black,51,,,,Not of Hispanic Origin,
100058737,F190041536,2019-01-05 13:15:00.0,Male,Black,20,,,,,
100058675,F190041504,2019-01-04 17:21:00.0,Female,White,36,Medium,,,Unknown,
100058776,F190041575,2019-01-07 10:30:00.0,Male,White,29,Heavy,,,Not of Hispanic Origin,"WINTER HAT COVERING FACE, DARK JACKET"
100058715,F190041532,2019-01-05 00:00:00.0,Male,White,27,Thin,,Light,Unknown,
100058799,F190041579,2019-01-07 02:30:00.0,Male,Black,23,,,,Not of Hispanic Origin,"BLUE RED SOX HOODIE, BLACK SWEATPANTS"
100058673,F190041489,2019-01-04 14:45:00.0,Male,White,43,,,,,"GRAY RED SOX WORLD SERIES HAT, BLACK JACKET, BLUE JEANS, BROWN BOOTS"
100058688,F190041505,2019-01-04 17:00:00.0,Male,Unknown,66,,,,,"JEANS,GREY JACKET,KNIT CAP"
100058824,F190041570,2019-01-07 08:47:00.0,Male,Black,22,,,,Unknown,"BLACK LONG SLEEVE SHIRT, BLACK SWEATPANTS, BROWN BOOTS, WHITE DOORAG"
100058726,F190041535,2019-01-05 11:24:00.0,Male,Asian,30,Thin,,Light,Not of Hispanic Origin,
100058752,F190041513,2019-01-04 18:40:00.0,Male,Black,25,Thin,,,Unknown,
