fc_num,contact_date,sex,race,age,build,hair_style,skin_tone,ethnicity,otherclothing,deceased,license_state,license_type,frisk/search
FC19000575,2019-10-16 12:00:00.0,Male,White,22,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000575,2019-10-16 12:00:00.0,Male,NULL,21,NULL,NULL,NULL,NULL,NULL,0,MA,,0
FC19000562,2019-10-16 13:00:00.0,Male,Black,44,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000564,2019-10-16 16:31:00.0,Male,White,28,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,NULL
FC19000564,2019-10-16 16:31:00.0,Male,White,38,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000568,2019-10-16 17:45:00.0,Male,White,37,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000568,2019-10-16 17:45:00.0,Male,White,30,Thin,Short,Light,Not of Hispanic Origin,NULL,0,MA,,1
FC19000568,2019-10-16 17:45:00.0,Male,White,38,NULL,Short,Light,NULL,NULL,0,MA,,1
FC19000568,2019-10-16 17:45:00.0,Female,White,43,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000571,2019-10-16 19:10:00.0,Male,Black,28,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000567,2019-10-16 19:13:00.0,Male,Black,14,Medium,Short,Black,Not of Hispanic Origin,NULL,0,MA,,1
FC19000567,2019-10-16 19:13:00.0,Male,White,12,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,1
FC19000567,2019-10-16 19:13:00.0,Male,Black,14,Thin,NULL,Dark Brown,Not of Hispanic Origin,NULL,0,MA,,1
FC19000567,2019-10-16 19:13:00.0,Male,White,14,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,1
FC19000567,2019-10-16 19:13:00.0,Male,Black,19,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,1
FC19000567,2019-10-16 19:13:00.0,Male,Black,14,Average,Short,NULL,Not of Hispanic Origin,NULL,0,NULL,,1
FC19000567,2019-10-16 19:13:00.0,Male,Black,14,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,1
FC19000567,2019-10-16 19:13:00.0,Male,White,12,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,1
FC19000573,2019-10-16 20:28:00.0,Male,Black,21,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000573,2019-10-16 20:28:00.0,Male,Black,26,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000573,2019-10-16 20:28:00.0,Male,Black,26,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000569,2019-10-16 20:31:00.0,Male,White,27,Thin,NULL,Medium,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000582,2019-10-17 00:00:00.0,Female,White,28,NULL,NULL,NULL,NULL,NULL,0,MA,,0
FC19000582,2019-10-17 00:00:00.0,Male,White,38,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000597,2019-10-17 00:00:00.0,Male,Black,23,Medium,NULL,Brown,Not of Hispanic Origin,NULL,0,MA,,1
FC19000597,2019-10-17 00:00:00.0,Male,Black,23,Thin,Braided,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000576,2019-10-17 02:08:00.0,Male,White,28,Thin,Curly,Light,NULL,NULL,0,MA,,1
FC19000576,2019-10-17 02:08:00.0,Male,Black,37,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,1
FC19000576,2019-10-17 02:08:00.0,Male,White,37,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000578,2019-10-17 03:30:00.0,Male,NULL,34,NULL,NULL,NULL,NULL,NULL,0,NULL,,NULL
FC19000578,2019-10-17 03:30:00.0,Male,White,28,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000593,2019-10-17 08:25:00.0,Male,White,58,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000580,2019-10-17 11:19:00.0,Male,Black,53,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19000581,2019-10-17 11:45:00.0,Male,White,32,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000584,2019-10-17 12:10:00.0,Male,White,52,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000583,2019-10-17 12:40:00.0,Male,Black,28,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000583,2019-10-17 12:40:00.0,Female,Black,28,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19000585,2019-10-17 13:45:00.0,Male,Black,19,Heavy,NULL,NULL,Hispanic Origin,NULL,0,MA,,1
FC19000585,2019-10-17 13:45:00.0,Male,Black,22,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000592,2019-10-17 15:58:00.0,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,0,NULL,,NULL
FC19000592,2019-10-17 15:58:00.0,Male,Black,24,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000588,2019-10-17 16:34:00.0,Male,Black,34,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000589,2019-10-17 16:51:00.0,Male,Black,15,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000589,2019-10-17 16:51:00.0,Male,White,15,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,1
FC19000591,2019-10-17 17:54:00.0,Male,Black,19,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,0
FC19000591,2019-10-17 17:54:00.0,Male,Black,19,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,0
FC19000591,2019-10-17 17:54:00.0,Male,White,16,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,0
FC19000591,2019-10-17 17:54:00.0,Male,White,16,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,NULL
FC19000590,2019-10-17 18:45:00.0,Male,Black,23,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,1
FC19000590,2019-10-17 18:45:00.0,Male,Black,21,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,1
FC19000590,2019-10-17 18:45:00.0,Male,Black,22,NULL,NULL,NULL,Unknown,NULL,0,MA,ID Only - Never had Personal Driver License,1
FC19000599,2019-10-17 20:25:00.0,Male,White,34,Medium,Short,Medium,Not of Hispanic Origin,NULL,0,ME,"ID - Had a License, now has ID",0
FC19000594,2019-10-17 21:24:00.0,Male,White,48,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,1
FC19000600,2019-10-17 22:30:00.0,Male,Black,28,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000600,2019-10-17 22:30:00.0,Male,Black,25,Thin,Afro,Light,Hispanic Origin,NULL,0,MA,Class D,1
FC19000595,2019-10-17 22:57:00.0,Male,Black,38,Thin,NULL,Dark,NULL,NULL,0,MA,,0
FC19000595,2019-10-17 22:57:00.0,Female,White,38,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19000610,2019-10-17 23:20:00.0,Male,NULL,23,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000610,2019-10-17 23:20:00.0,Female,Other,15,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19000610,2019-10-17 23:20:00.0,Female,White,17,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000610,2019-10-17 23:20:00.0,Male,White,20,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000606,2019-10-18 00:00:00.0,Male,Black,36,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000613,2019-10-18 01:30:00.0,Male,Black,30,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000613,2019-10-18 01:30:00.0,Male,Black,28,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000613,2019-10-18 01:30:00.0,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000613,2019-10-18 01:30:00.0,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000603,2019-10-18 08:51:00.0,Male,White,48,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000603,2019-10-18 08:51:00.0,Male,White,53,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000596,2019-10-18 11:15:00.0,Male,White,19,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,1
FC19000596,2019-10-18 11:15:00.0,Male,Black,20,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,NULL
FC19000596,2019-10-18 11:15:00.0,Male,Black,28,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,NULL
FC19000598,2019-10-18 12:33:00.0,Male,Black,28,Thin,Dreadlocks,Medium Brown,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000602,2019-10-18 13:14:00.0,Male,Black,27,Muscular,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000602,2019-10-18 13:14:00.0,Male,Black,27,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000602,2019-10-18 13:14:00.0,Male,Black,23,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000601,2019-10-18 13:15:00.0,Male,White,46,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000604,2019-10-18 16:30:00.0,Male,Black,54,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000611,2019-10-18 17:45:00.0,Male,Black,19,Heavy,Braided,Medium Brown,NULL,NULL,0,MA,Class D,0
FC19000612,2019-10-18 17:57:00.0,Male,Black,23,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000612,2019-10-18 17:57:00.0,Female,Black,24,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000607,2019-10-18 18:10:00.0,Female,NULL,55,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19000616,2019-10-18 18:15:00.0,Male,Unknown,22,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19000608,2019-10-18 18:22:00.0,Male,Black,48,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000609,2019-10-18 18:30:00.0,Male,Black,32,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000605,2019-10-18 19:50:00.0,Male,Black,45,Stocky,Unknown,Dark Brown,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000605,2019-10-18 19:50:00.0,Female,Black,42,Stocky,Curly,Medium Brown,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000617,2019-10-18 20:28:00.0,Male,Black,46,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000620,2019-10-18 20:55:00.0,Male,Black,60,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000615,2019-10-18 21:00:00.0,Female,White,61,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,CO,Class D,0
FC19000619,2019-10-18 21:30:00.0,Female,White,37,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19000618,2019-10-18 21:40:00.0,Female,White,34,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000618,2019-10-18 21:40:00.0,Male,Black,57,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19000621,2019-10-18 22:50:00.0,Male,Black,62,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000721,2019-10-18 23:25:00.0,Male,White,,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,0
FC19000721,2019-10-18 23:25:00.0,Male,White,43,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,NULL
FC19000622,2019-10-19 00:02:00.0,Male,White,41,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,1
FC19000622,2019-10-19 00:02:00.0,Female,White,26,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000622,2019-10-19 00:02:00.0,Female,White,31,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000622,2019-10-19 00:02:00.0,Male,White,40,Medium,Unkempt,Light,NULL,NULL,0,MA,,1
FC19000622,2019-10-19 00:02:00.0,Male,Black,29,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000622,2019-10-19 00:02:00.0,Male,Black,40,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000622,2019-10-19 00:02:00.0,Male,Black,34,NULL,NULL,NULL,NULL,NULL,0,MA,,1
FC19000625,2019-10-19 01:30:00.0,Male,Black,25,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000625,2019-10-19 01:30:00.0,Male,Black,29,Heavy,NULL,Dark Brown,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000625,2019-10-19 01:30:00.0,Male,Black,25,Heavy,Afro,Brown,Not of Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,0
FC19000624,2019-10-19 02:01:00.0,Male,Black,30,Medium,Braided,Brown,Not of Hispanic Origin,NULL,0,MA,Other: M,1
FC19000623,2019-10-19 02:16:00.0,Male,Black,31,Medium,Short,Dark Brown,NULL,NULL,0,MA,,1
FC19000637,2019-10-19 02:30:00.0,Male,Black,42,Thin,Short,Medium Brown,Not of Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,0
FC19000637,2019-10-19 02:30:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000640,2019-10-19 02:36:00.0,Male,White,24,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,1
FC19000630,2019-10-19 08:20:00.0,Male,Black,,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000630,2019-10-19 08:20:00.0,Male,Black,27,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000630,2019-10-19 08:20:00.0,Female,Unknown,18,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,"ID - Had a License, now has ID",0
FC19000626,2019-10-19 08:30:00.0,Male,Black,22,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,0
FC19000627,2019-10-19 13:15:00.0,Female,White,51,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19000628,2019-10-19 14:30:00.0,Female,White,29,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000629,2019-10-19 14:44:00.0,Male,Black,36,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,Personal Driver License,0
FC19000629,2019-10-19 14:44:00.0,Female,White,26,NULL,NULL,NULL,Unknown,NULL,0,MA,,0
FC19000629,2019-10-19 14:44:00.0,Male,White,58,NULL,NULL,NULL,Unknown,NULL,0,MA,,0
FC19000629,2019-10-19 14:44:00.0,Male,White,50,NULL,NULL,NULL,Unknown,NULL,0,MA,,0
FC19000629,2019-10-19 14:44:00.0,Male,White,61,NULL,NULL,NULL,Unknown,NULL,0,MA,,0
FC19000631,2019-10-19 16:16:00.0,Male,Black,58,NULL,NULL,NULL,Unknown,NULL,0,MA,,0
FC19000633,2019-10-19 17:44:00.0,Female,White,24,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19000632,2019-10-19 18:07:00.0,Male,White,56,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000632,2019-10-19 18:07:00.0,Female,Black,59,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19000634,2019-10-19 21:45:00.0,Male,White,56,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Other: revoked,1
FC19000654,2019-10-20 00:00:00.0,Female,Asian,31,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000654,2019-10-20 00:00:00.0,Male,Black,49,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,1
FC19000654,2019-10-20 00:00:00.0,Male,Black,39,Muscular,Short,Dark Brown,NULL,NULL,0,MA,,1
FC19000635,2019-10-20 01:09:00.0,Male,Black,30,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000635,2019-10-20 01:09:00.0,Female,Black,28,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000641,2019-10-20 01:10:00.0,Male,Black,24,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000641,2019-10-20 01:10:00.0,Female,Black,23,NULL,NULL,NULL,NULL,NULL,0,NULL,,NULL
FC19000639,2019-10-20 01:25:00.0,Male,Black,24,Medium,Dreadlocks,Light Brown,Unknown,NULL,0,MA,,0
FC19000639,2019-10-20 01:25:00.0,Male,Black,25,Medium,Other,Black,Not of Hispanic Origin,NULL,0,MA,,0
FC19000639,2019-10-20 01:25:00.0,Male,Black,26,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000638,2019-10-20 01:58:00.0,Female,Black,25,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,0
FC19000638,2019-10-20 01:58:00.0,Male,White,30,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000638,2019-10-20 01:58:00.0,Male,Black,29,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000643,2019-10-20 08:13:00.0,Female,White,67,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000643,2019-10-20 08:13:00.0,Male,Black,56,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000644,2019-10-20 08:20:00.0,Male,White,52,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000642,2019-10-20 08:30:00.0,Male,Black,20,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000648,2019-10-20 08:53:00.0,Male,White,42,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000648,2019-10-20 08:53:00.0,Female,White,27,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,NULL
FC19000645,2019-10-20 09:15:00.0,Male,Black,28,Medium,Unkempt,Light Brown,NULL,NULL,0,MA,,1
FC19000647,2019-10-20 12:55:00.0,Male,Black,23,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000651,2019-10-20 13:00:00.0,Male,White,20,Heavy,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19000655,2019-10-20 15:32:00.0,Male,White,37,NULL,NULL,NULL,Unknown,NULL,0,NULL,,NULL
FC19000655,2019-10-20 15:32:00.0,Male,White,29,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000655,2019-10-20 15:32:00.0,Female,White,46,Thin,Straight,Fair,Not of Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,0
FC19000649,2019-10-20 17:00:00.0,Female,White,,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19000660,2019-10-20 17:09:00.0,Male,White,21,NULL,NULL,NULL,NULL,NULL,0,MA,ID Only - Never had Personal Driver License,0
FC19000661,2019-10-20 17:10:00.0,Male,Black,25,Medium,NULL,NULL,NULL,NULL,0,MA,,1
FC19000652,2019-10-20 17:27:00.0,Male,Black,40,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,0
FC19000650,2019-10-20 17:35:00.0,Male,Black,52,Medium,NULL,Dark,Not of Hispanic Origin,NULL,0,MA,None,0
FC19000650,2019-10-20 17:35:00.0,Male,Black,49,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,None,0
FC19000656,2019-10-20 19:00:00.0,Male,Black,22,Medium,Dreadlocks,NULL,Not of Hispanic Origin,NULL,0,MA,Personal Driver License,0
FC19000656,2019-10-20 19:00:00.0,Female,Black,20,NULL,NULL,NULL,Unknown,NULL,0,MA,None,0
FC19000653,2019-10-20 19:15:00.0,Male,Black,30,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000726,2019-10-20 19:30:00.0,Male,White,53,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000726,2019-10-20 19:30:00.0,Male,Black,33,Medium,NULL,Black,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000657,2019-10-20 21:00:00.0,Male,Black,23,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000662,2019-10-20 21:22:00.0,Male,White,32,Unknown,NULL,Fair,Not of Hispanic Origin,NULL,0,MA,"ID - Had a License, now has ID",0
FC19000662,2019-10-20 21:22:00.0,Female,White,24,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,NULL
FC19000658,2019-10-20 23:00:00.0,Male,White,58,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000658,2019-10-20 23:00:00.0,Male,Black,39,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19000658,2019-10-20 23:00:00.0,Female,Black,40,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,NULL
FC19000663,2019-10-21 01:10:00.0,Male,Black,30,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000663,2019-10-21 01:10:00.0,Male,Black,31,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,0
FC19000664,2019-10-21 01:15:00.0,Male,White,37,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,1
FC19000665,2019-10-21 01:22:00.0,Male,Black,26,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000665,2019-10-21 01:22:00.0,Male,Black,29,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000676,2019-10-21 02:05:00.0,Male,White,31,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,1
FC19000714,2019-10-21 07:00:00.0,Male,White,34,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000666,2019-10-21 08:24:00.0,Male,White,55,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000667,2019-10-21 09:13:00.0,Male,White,52,Thin,Straight,Light,Not of Hispanic Origin,NULL,0,MA,,1
FC19000687,2019-10-21 10:45:00.0,Female,White,31,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,1
FC19000687,2019-10-21 10:45:00.0,Male,White,64,NULL,NULL,NULL,NULL,NULL,0,MA,,NULL
FC19000683,2019-10-21 12:30:00.0,Female,Black,,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,NULL
FC19000683,2019-10-21 12:30:00.0,Female,Black,60,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,0
FC19000669,2019-10-21 12:31:00.0,Male,Black,41,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000670,2019-10-21 13:20:00.0,Male,Black,36,Medium,Short,Dark,NULL,NULL,0,MA,,1
FC19000670,2019-10-21 13:20:00.0,Female,White,31,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000672,2019-10-21 14:23:00.0,Male,Black,21,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000673,2019-10-21 15:20:00.0,Male,White,21,Thin,Pony Tail,NULL,Hispanic Origin,NULL,0,MA,,1
FC19000673,2019-10-21 15:20:00.0,Male,Black,22,NULL,NULL,NULL,Unknown,NULL,0,MA,ID Only - Never had Personal Driver License,1
FC19000673,2019-10-21 15:20:00.0,Male,Black,23,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000673,2019-10-21 15:20:00.0,Male,Black,21,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001623,2019-10-21 17:05:00.0,Female,White,42,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000690,2019-10-21 17:12:00.0,Male,Black,17,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000678,2019-10-21 17:17:00.0,Male,Black,54,Medium,NULL,Medium Brown,NULL,NULL,0,MA,,1
FC19000691,2019-10-21 17:56:00.0,Male,Black,17,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19000679,2019-10-21 21:00:00.0,Male,Black,19,Medium,Short,Medium Brown,Unknown,NULL,0,MA,None,1
FC19000679,2019-10-21 21:00:00.0,Female,Black,20,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,None,0
FC19000680,2019-10-21 21:40:00.0,Male,White,30,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19000681,2019-10-21 23:15:00.0,Female,Black,25,Heavy,NULL,NULL,Hispanic Origin,NULL,0,MA,,1
FC19000706,2019-10-22 00:00:00.0,Male,Black,23,Medium,Dreadlocks,Medium Brown,NULL,NULL,0,MA,,0
FC19000707,2019-10-22 00:00:00.0,Male,Black,28,Unknown,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19000708,2019-10-22 00:00:00.0,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000709,2019-10-22 00:00:00.0,Male,Black,26,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000710,2019-10-22 00:00:00.0,Male,Black,31,Thin,Short,Dark Brown,NULL,NULL,0,MA,,0
FC19000711,2019-10-22 00:00:00.0,Male,Black,56,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19000712,2019-10-22 00:00:00.0,Male,Black,22,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000685,2019-10-22 09:50:00.0,Male,Black,23,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000689,2019-10-22 11:00:00.0,Male,White,46,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000686,2019-10-22 11:40:00.0,Male,White,28,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000695,2019-10-22 13:03:00.0,Female,Black,28,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000695,2019-10-22 13:03:00.0,Female,Black,29,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000693,2019-10-22 13:23:00.0,Male,White,64,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,1
FC19000688,2019-10-22 14:00:00.0,Male,Black,37,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000688,2019-10-22 14:00:00.0,Male,Black,34,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19000694,2019-10-22 14:32:00.0,Male,Black,23,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19000696,2019-10-22 15:00:00.0,Male,NULL,32,NULL,NULL,NULL,NULL,NULL,0,NULL,,1
FC19000696,2019-10-22 15:00:00.0,Male,NULL,30,NULL,NULL,NULL,NULL,NULL,0,NULL,,1
